P_NAME,P_DETECTION,P_MASS,P_MASS_ORIGIN,P_RADIUS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,S_NAME,S_TYPE,S_MAG,S_TEMPERATURE,S_MASS,S_RADIUS,S_METALLICITY,S_AGE,S_LOG_LUM,S_LOG_G,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,P_TYPE,S_TYPE_TEMP,S_RA_TXT,S_DEC_TXT,S_LUMINOSITY,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,S_CONSTELLATION
Kepler-561 c,9,0.020175577767200803,0,0.13481464425512318,0.05691960147250543,0.11819932595089072,0.0,Kepler-561,60,0.6190469855797371,0.7472118959107807,0.49,0.3450704225352112,0.5,0.2768707482993196,0.5982447586543149,0.6091954022988508,0.27830485884178646,0.09464723550793902,0.39553512315214456,0.3445581144713234,0.06938346329744402,0.11823613333039973,0.11249929118744177,0.11819931745979119,0.28913163835656863,0.6792568018347537,0.0,2,0.19999999999999996,193459.31,+45 06 25.91,0.14234218217564984,0.3234618111453511,0.28891153393908586,0.6049117993344996,0.0,0.0,2.0,0,Cygnus
Kepler-667 b,9,0.053096409117351535,0,0.2528206309002993,0.4655364934420548,0.5262397688974483,0.0,Kepler-667,60,0.6812376948863941,0.6286245353159852,0.44000000000000006,0.29577464788732394,0.6805555555555556,0.3047619047619047,0.9575816674792784,0.666666666666667,0.34987036502470925,0.14188081783880768,0.3214554723309747,0.15408229897921263,0.45422120505338887,0.5262595441971681,0.5009996262603857,0.5262397643354816,0.10547217869860669,0.48322637070795094,0.0,2,0.19999999999999996,194213.2,+49 01 02.26,0.8168360922503498,0.8947672598325147,0.16080096363674376,0.6009569335323456,0.0,0.0,2.0,0,Cygnus
Kepler-600 b,9,0.0230842455973346,0,0.14747870135850794,0.2644014818078498,0.34520943668753007,0.0,Kepler-600,60,0.6469164050444316,0.6107806691449815,0.37,0.25352112676056343,0.34722222222222227,0.2972789115646258,0.5207215992198927,0.7011494252873556,0.2874454423101976,0.10015831146876225,0.38456928990746936,0.3090694161390825,0.2289082311398442,0.34523676840259,0.32863841565575214,0.3452094303823729,0.02914014979827184,0.2966923291469804,0.0,2,0.3999999999999999,185519.93,+41 58 43.09,0.09595322399484599,0.25193753201262253,0.14339375799237322,0.5541883633630728,0.0,0.0,2.0,0,Lyra
Kepler-609 b,9,0.029562642128087152,0,0.17338245452452222,0.0701786028702812,0.13962445835339432,0.0,Kepler-609,60,0.6544990155909116,0.8680297397769516,0.6200000000000001,0.48591549295774644,0.5555555555555556,0.23945578231292516,0.7176986835689907,0.47126436781609193,0.30504198289543666,0.11119788741030404,0.36571199412536554,0.25320012280329063,0.09130642021122862,0.1396603714231091,0.13289842382549016,0.13962445006860327,0.3845423783491677,0.7443768448866642,0.0,2,0.19999999999999996,192852.87,+44 41 59.96,0.25702660974644786,0.4627951225280996,0.5330057306212225,0.63526903995713,0.0,0.0,2.0,0,Cygnus
Kepler-580 b,9,0.0188005711565921,0,0.12848261570343078,0.08944025484846854,0.13986519017814156,0.0,Kepler-580,60,0.677645931995956,0.24609665427509309,0.20000000000000007,0.13380281690140844,0.38888888888888895,0.22244897959183674,0.24914675767918093,0.8160919540229887,0.27370748262869354,0.09193312105247872,0.40193361830145596,0.36531684581648893,0.09274907392258445,0.1399010931994317,0.13312762756299634,0.13986518189566857,0.041206164648873576,0.3409096732097793,0.0,2,0.3999999999999999,185359.94,+40 33 10.10,0.02012727579166658,0.08339040680213557,0.01840169087730766,0.382555247770927,0.0,0.0,2.0,0,Lyra
Kepler-665 b,9,0.01917076524406367,0,0.1302095325811651,0.17764894122105662,0.2518054886856042,0.0,Kepler-665,60,0.6978662267865696,0.4747211895910781,0.32000000000000006,0.20422535211267606,0.4305555555555556,0.3047619047619047,0.39590443686006827,0.7471264367816088,0.2749662999326879,0.09267242973341261,0.40013032523180214,0.3594348983482882,0.15915903835238288,0.25183671918943007,0.23970736550336147,0.25180548148103493,0.028926904194871143,0.29579878991163544,0.0,2,0.3999999999999999,194806.14,+48 28 42.84,0.0492223207907531,0.1610486482758433,0.07131005077929482,0.5296059671629626,0.0,0.0,2.0,0,Cygnus
Kepler-677 b,9,0.06605320217885663,0,0.2902371632512088,0.07079121006204718,0.13673567645642756,0.0,Kepler-677,60,0.6906827010056937,0.7758364312267658,0.53,0.38028169014084506,0.5555555555555556,0.2972789115646258,0.8761579717211117,0.5747126436781613,0.3680027260821455,0.1553354590983874,0.3060421072353657,0.12709778057284854,0.12632749403776994,0.13677171010723818,0.13014797897541625,0.13673566814381963,0.8430850123363793,0.9497373289924567,0.0,2,0.19999999999999996,192023.53,+50 19 17.66,0.5532129139822376,0.7200502031955247,0.33547724885472013,0.6441200408900695,0.0,0.0,2.0,0,Cygnus
Kepler-588 b,9,0.019540959331535247,0,0.13193644945889937,0.04414193615692878,0.1006259027443428,0.0,Kepler-588,60,0.6438567551747993,0.8174721189591079,0.54,0.3873239436619718,0.47222222222222227,0.26326530612244897,0.7869332033154559,0.5632183908045985,0.27619165371356674,0.09339487645960907,0.3982840140811334,0.353653334966309,0.056590221396610574,0.1006634436588516,0.09576741834949198,0.10062589408402399,0.9184367667418956,0.9746768565656359,0.0,2,0.19999999999999996,185701.74,+47 41 20.07,0.35990303710125343,0.5634817926717909,0.4096399662458367,0.6188459242377907,0.0,0.0,2.0,0,Draco
Kepler-687 b,9,0.03220688561002697,0,0.18316831683168316,0.22851754915502406,0.29465575349061146,0.0,Kepler-687,60,0.7033868993774279,0.44795539033457255,0.30000000000000004,0.1971830985915493,0.41666666666666674,0.3605442176870748,0.4095563139931741,0.7471264367816088,0.31143649847069294,0.1153499067489649,0.3597739702035795,0.23650742890387513,0.22713499546726518,0.29468519537484883,0.2805056307794582,0.294655746698659,0.022959785210173476,0.26858655148085986,0.0,2,0.3999999999999999,191715.71,+39 09 11.85,0.053097822157171425,0.16973578055078176,0.06154171192297672,0.5569993828331387,0.0,0.0,2.0,0,Lyra
Kepler-688 b,9,0.18160664233962664,0,0.5423670274004144,0.040454381913762265,0.08618199325950891,0.0,Kepler-688,60,0.7107034534135053,0.7728624535315984,0.51,0.3591549295774647,0.5,0.2768707482993196,0.674305216967333,0.5977011494252871,0.46372608648097785,0.23633020972937696,0.24270481339440836,0.047552464907277193,0.12174191223254481,0.08622013707949697,0.08201519409912228,0.08618198446010576,0.6893030726110391,0.8931357688852988,0.0,0,0.19999999999999996,193837.26,+39 18 30.04,0.2077382483524869,0.4075835503876001,0.3285241456440892,0.6156265709136336,0.0,0.0,2.0,0,Cygnus
Kepler-473 b,9,0.041197313448622354,0,0.21540409854938983,0.16116606108988785,0.26095329802599904,0.0,Kepler-473,60,0.5605810674187197,0.8104089219330857,0.5900000000000001,0.6267605633802817,0.638888888888889,0.4571428571428571,0.9419795221843004,0.29885057471264354,0.32946513992514337,0.1274586965316585,0.3386676909236204,0.19057559093956536,0.19596566484607916,0.260984146689688,0.24841710752859558,0.26095329090951647,0.36668920135753247,0.7331937165202067,0.0,2,0.19999999999999996,190631.22,+38 56 44.13,0.758175983008211,0.8586367011310333,0.4027981456922537,0.7916368152752115,0.0,0.0,2.0,0,Lyra
Kepler-500 b,9,0.01893278333068909,0,0.12905825466267556,0.09267736259380027,0.16947520462205107,0.0,Kepler-500,60,0.6121960304368648,0.8092936802973978,0.55,0.40845070422535207,0.513888888888889,0.28367346938775506,0.7425646026328621,0.5402298850574709,0.27420541369490203,0.09222521209412089,0.40156009870338705,0.3635232250086104,0.09586507512616353,0.1695098716871087,0.16131968727625423,0.16947519662470098,0.3094685086946093,0.694357027544209,0.0,2,0.19999999999999996,194348.32,+43 51 07.16,0.29017133952552115,0.4970784226205843,0.39548762964589373,0.6427548149799006,0.0,0.0,2.0,0,Cygnus
Kepler-990 b,9,0.01917076524406367,0,0.1302095325811651,0.1086295073111294,0.18801155512758788,0.0,Kepler-990,60,0.6382695684563402,0.8594795539033457,0.5800000000000001,0.44366197183098594,0.48611111111111116,0.227891156462585,0.6616284739151633,0.5057471264367814,0.2749662999326879,0.09267242973341261,0.40013032523180214,0.3594348983482882,0.10602945442870525,0.18804544846394713,0.17896837506422864,0.1880115473087294,0.17558281465305017,0.5760403219521643,0.0,2,0.19999999999999996,195145.16,+46 52 52.75,0.19514514139196543,0.39249354292375177,0.5056273164243303,0.6035033344154032,0.0,0.0,2.0,0,Cygnus
TOI-1444 c,8,0.031149188217251045,3,0.1797144830762146,0.1782478699043296,0.2681812229176697,0.0,TOI-1444,60,0.3868461661256852,0.666914498141264,0.4600000000000001,0.32394366197183094,0.6527777777777778,0.2571428571428571,0.6070209653827401,0.6206896551724137,0.30855638405538593,0.11347056063104732,0.3602329571295492,0.24123445906660881,0.19080665933215607,0.26821176987941814,0.2552989039064706,0.2681812158707868,0.07104413006540572,0.4191458470126268,0.0,2,0.19999999999999996,202153.98,+70 56 37.34,0.1487454008101218,0.3324150585427943,0.194850741530387,0.6077483612726687,0.0,0.0,2.0,0,Draco
Kepler-1757 b,9,0.023718864033000157,0,0.15018420446695832,0.218899579673168,0.29682233991333656,0.0,Kepler-1757,60,0.7115016229447135,0.6141263940520447,0.36,0.20422535211267606,0.13888888888888895,0.03401360544217686,0.5060945880058508,0.7586206896551726,0.2892859168385806,0.10128645411719323,0.3822196049926927,0.30216975672002544,0.19944599481224945,0.29685169136175205,0.2825684644170137,0.2968223331422468,0.03619578499042803,0.3238828433974853,0.0,2,0.3999999999999999,195057.55,+46 56 30.82,0.08894993084711214,0.23984985799984848,0.14513501750087413,0.14624314189915955,0.0,0.0,2.0,0,Cygnus
Kepler-660 b,9,0.0188005711565921,0,0.12848261570343078,0.10134186156993885,0.15816080885893116,0.0,Kepler-660,60,0.6943409780237324,0.4249070631970262,0.28,0.18309859154929575,0.37500000000000006,0.2972789115646258,0.3807898586055583,0.7586206896551726,0.27370748262869354,0.09193312105247872,0.40193361830145596,0.36531684581648893,0.10050907446711908,0.15819594819994753,0.15054711161346462,0.15816080075263167,0.06255335270314188,0.3998571731168262,0.0,2,0.3999999999999999,191233.19,+47 43 28.43,0.045213205138212954,0.1517518222719596,0.05401846536247239,0.49847443375216993,0.0,0.0,2.0,0,Cygnus
K2-329 b,9,0.21845629065524355,1,0.47996776421828224,0.13736431275662275,0.22002888781896968,0.4439490445859873,K2-329,60,0.5039775448305219,0.6118959107806692,0.43000000000000005,0.26056338028169007,0.6083333333333334,0.10884353741496597,0.5275475377864456,0.7126436781609202,0.547067962570047,0.32049466925753234,0.4100721237235562,0.09587729240980172,0.29576827295557045,0.20301468398021133,0.2256835806647945,0.22017765257754118,0.0700832902183089,0.41648493938649245,0.0,0,0.3999999999999999,232432.49,-50950.92,0.0993907143664344,0.25772293984831895,0.14770339260575227,0.36796247973884333,0.0,0.0,2.0,0,Aquarius
Kepler-418 c,9,0.06261568565233487,0,0.2810845037992171,0.13468293560379893,0.22195474241694754,0.0,Kepler-418,60,0.6454530942372161,0.812639405204461,0.49,0.44366197183098594,0.38888888888888895,0.1292517006802721,0.7401267674305216,0.4597701149425282,0.3631774361440498,0.15169626326949862,0.3085830892901599,0.1325914385399139,0.20149741377580915,0.22198721892543052,0.21128610205259746,0.22195473492493728,0.18921276383260477,0.5906942979628799,0.0,2,0.19999999999999996,193744.05,+38 21 19.70,0.2867470798104338,0.4936276153423679,0.39357926588432374,0.43160459789311634,0.0,0.0,2.0,0,Cygnus
Wendelstein-1 b,9,0.497475699402401,1,0.6460396039603961,0.02649937303156316,0.043331728454501686,0.07643312101910829,Wendelstein-1,202,0.6946735486617359,0.22862453531598526,0.18000000000000005,0.11267605633802819,0.5,0.2571428571428571,0.22866894197952226,0.6896551724137927,0.729496600640044,0.5490575955380032,0.5478081087838389,0.0915007206719054,0.11779823985943856,0.042557058403002626,0.04199255427074637,0.04333294216016313,0.22303372703667668,0.6238989252863472,0.0,0,0.3999999999999999,195612.15,+17 34 11.87,0.017444940541667866,0.07453942055521605,0.016148129725980058,0.4325704073467188,0.0,0.0,2.0,0,Sagitta
KOI-217 b,9,0.27428520810196205,3,0.6967533962698595,0.04055835714693238,0.09027443428021185,0.0,KOI-217,60,0.6742537114883203,0.709665427509294,0.48,0.2887323943661972,0.638888888888889,0.1020408163265306,0.6036079960994637,0.666666666666667,0.5088641072246559,0.28033691504183766,0.22003921755798977,0.02916684090060629,0.1499191097549117,0.09031240727698078,0.08591165763672703,0.09027442552021593,0.458804122642755,0.7871036891002443,0.0,0,0.19999999999999996,193927.71,+46 17 08.93,0.14622367707297745,0.3289111802056641,0.24081768959107344,0.3791963613699999,0.0,0.0,2.0,0,Cygnus
Kepler-15 b,9,0.5546036279020572,1,0.5999309233248906,0.05230711013083374,0.11299951853635051,0.3821656050955414,Kepler-15,60,0.578007768850104,0.6985130111524165,0.55,0.38028169014084506,0.9722222222222222,0.2380952380952381,0.643588493417845,0.5862068965517242,0.8028160649626624,0.6580649524353331,0.7273457586260808,0.13428993544276924,0.2153685911261754,0.10478363758238884,0.11540651139396994,0.11306148158942204,0.38674162796321165,0.7450854335005839,0.0,0,0.19999999999999996,194448.13,+49 08 24.11,0.17847544174367974,0.37178332201059827,0.23399822592400163,0.5992174879981506,0.0,0.0,2.0,0,Cygnus
K2-98 b,9,0.08509175524882333,1,0.2798756619848031,0.11111151745700258,0.20991815117958595,0.0,K2-98,48,0.4719842494545842,0.9427509293680298,0.73,0.788732394366197,0.38888888888888895,0.34013605442176864,0.931740614334471,0.2068965517241379,0.4320398054976881,0.20766398263120714,0.4514074333999669,0.18994619603006008,0.19666845374303524,0.20995113010930166,0.19982591517728937,0.20991814357167204,0.5183655228574804,0.8177677583206209,0.0,2,0.0,82557.17,+11 30 39.94,0.7219636738746992,0.83563924226841,0.7808161138821724,0.7807499517492752,0.0,0.0,2.0,0,Cancer
Kepler-281 b,9,0.022026548204558676,0,0.14287358968454983,0.16217024997884708,0.25710158883004336,0.0,Kepler-281,60,0.7190842334911935,0.7758364312267658,0.48,0.3169014084507042,0.5,0.027210884353741492,0.7571916138469039,0.666666666666667,0.28431515005473845,0.09825377399677913,0.3888219471849954,0.3215279028556199,0.1598100532476757,0.2571325982685268,0.244749847728497,0.2571015816764716,0.15696029229209407,0.5545782276630578,0.0,2,0.19999999999999996,193625.96,+44 46 14.35,0.31156584013070654,0.5182056721739906,0.32966213532706745,0.1676031777457151,0.0,0.0,2.0,0,Cygnus
Kepler-305 d,9,0.024009730816013538,1,0.13654156113285745,0.1858639606264569,0.2667308618199326,0.0,Kepler-305,60,0.7137631032831375,0.5442379182156134,0.38,0.23943661971830993,0.513888888888889,0.28367346938775506,0.47976596782057535,0.7011494252873556,0.3058120287864733,0.11169392684183647,0.4728549242770673,0.3994568079852474,0.1783525536775616,0.26676146932142986,0.2539179972287435,0.26673085475908376,0.03897106750070077,0.33351343762332564,0.0,2,0.3999999999999999,195653.82,+40 20 35.40,0.0775009126725342,0.21911678380031258,0.10387310315365891,0.5489172136464663,0.0,0.0,2.0,0,Cygnus
Kepler-487 b,9,0.2371321777989317,3,0.6379230946350449,0.1702403548654147,0.2539720751083293,0.0,Kepler-487,60,0.6493109136380568,0.6721189591078067,0.44000000000000006,0.3028169014084507,0.47222222222222227,0.3687074829931972,0.6016577279375914,0.6436781609195403,0.4924929973921717,0.26394549010402724,0.22785480295541327,0.03500589081082762,0.3751975358214984,0.2540032151763333,0.2417701991409169,0.2539720679246227,0.07657874055659765,0.4308155632926779,0.0,0,0.19999999999999996,194108.94,+41 13 19.21,0.1448008352793544,0.32692159997942627,0.19828086031695927,0.6489581092462767,0.0,0.0,2.0,0,Cygnus
Kepler-731 b,9,0.3302634724205405,3,0.7795302786092563,0.039997716059321904,0.09701492537313434,0.0,Kepler-731,60,0.6828340339488108,0.8226765799256506,0.56,0.42957746478873243,0.5277777777777778,0.24489795918367344,0.7030716723549488,0.5287356321839081,0.5304779062361203,0.3027282602607956,0.2103557897493068,0.02260262589879479,0.16606812270719715,0.09705261701401295,0.09232936228689957,0.09701491667804445,0.6551125532453304,0.8792839106889441,0.0,0,0.19999999999999996,194534.37,+45 34 06.72,0.23927236041158806,0.4435490121165281,0.4225981514744917,0.6111773080022097,0.0,0.0,2.0,0,Cygnus
Kepler-661 b,9,0.02543762229626104,0,0.15726456366566888,0.06460904165375875,0.11627347135291288,0.0,Kepler-661,60,0.7247379343372533,0.3148698884758365,0.22999999999999998,0.15492957746478875,0.4027777777777778,0.2768707482993196,0.2891272549975622,0.7931034482758621,0.29418088556747635,0.10431704172997122,0.3767453319827078,0.2855671927665198,0.08539141873547482,0.11631035911981913,0.11066566128739248,0.11627346284326877,0.06837637163804271,0.41327865085177573,0.0,2,0.3999999999999999,185450.58,+47 51 47.43,0.02617446449070112,0.10195456969287951,0.028635062265196385,0.4496586641434349,0.0,0.0,2.0,0,Draco
Pr0201 b,8,0.4537738642974245,3,0.7979507253050886,0.046460462028337014,0.11988444872412132,0.0,Pr0201,60,0.3541877294737403,0.9434944237918215,0.77,0.4929577464788732,0.7361111111111112,0.2571428571428571,0.8054607508532423,0.5287356321839081,0.6221850858149921,0.4072372471744757,0.30045888915760377,0.03474375936577902,0.21046495747652427,0.11992118576465777,0.11410371734998491,0.11988444024924831,0.7527787185985848,0.9175429182071686,0.0,0,0.0,84143.78,+20 13 36.54,0.393633080863703,0.59333687400163,0.7922234411063768,0.7643915735708798,0.0,0.0,2.0,0,Cancer
Kepler-924 b,9,0.02543762229626104,0,0.15726456366566888,0.6874245685056695,0.7840635532017333,0.0,Kepler-924,60,0.6101340924812431,0.9408921933085503,0.6699999999999999,0.5492957746478873,0.48611111111111116,0.1965986394557823,0.8391028766455387,0.42528735632183956,0.29418088556747635,0.10431704172997122,0.3767453319827078,0.2855671927665198,0.4853701347336782,0.7840725666386483,0.7464768291294848,0.7840635511224221,0.027357259693872604,0.28906940890585153,0.0,2,0.0,192240.44,+40 23 51.75,0.4629597742338546,0.6510020279612785,0.760822682933843,0.6101660474720768,0.0,0.0,2.0,0,Lyra
Kepler-491 b,9,0.1559574805648104,0,0.4940133548238544,0.044184497932672505,0.09966297544535388,0.0,Kepler-491,60,0.6024849678071624,0.7234200743494426,0.5700000000000001,0.40845070422535207,0.9861111111111112,0.2904761904761904,0.6582155046318868,0.5402298850574709,0.4480890189445048,0.22195405248559338,0.2517336020008029,0.05603141615955957,0.1280625734837151,0.09970055655356129,0.09485060339946734,0.09966296677576279,0.5075043743712819,0.8123803677074659,0.0,0,0.19999999999999996,190831.34,+42 21 00.55,0.19188153670409516,0.3885074271232467,0.26522490516390873,0.659140671185552,0.0,0.0,2.0,0,Lyra
K2-405 b,9,0.04992331693902374,0,0.24355284365645866,0.03524083555499176,0.08374981945113145,0.0,K2-405,139,0.5118927260150057,0.4799256505576208,0.56,0.22535211267605632,0.6555555555555557,0.2571428571428571,0.4480741101901512,0.8505747126436782,0.34456546332690646,0.13805813482333748,0.32454312175992306,0.16162244283462968,0.06954459104570045,0.0837880647928659,0.07969949143816316,0.08374981062830823,0.24704038605239306,0.6452837062249688,0.0,2,0.3999999999999999,105730.24,+12 32 08.21,0.06548066771695801,0.1958109322095154,0.08069801406590782,0.6616464944535171,0.0,0.0,2.0,0,Leo
